kl,recons
3.4554576873779297,331.8290100097656
3.4248478412628174,330.7008056640625
3.451312780380249,330.0902099609375
3.4614505767822266,328.2281799316406
3.4630300998687744,327.576171875
3.5396785736083984,326.1232604980469
3.551124334335327,326.79022216796875
3.4917454719543457,326.05218505859375
3.462695360183716,325.6036376953125
3.558415412902832,324.6041259765625
3.496826648712158,324.8121643066406
3.4828312397003174,323.7607421875
3.513784408569336,323.2047424316406
3.4723148345947266,322.4560852050781
3.4468278884887695,322.78607177734375
3.4325859546661377,321.9153747558594
3.4456424713134766,320.69537353515625
3.45223331451416,321.7358703613281
3.5487003326416016,322.010498046875
3.501804828643799,322.44854736328125
3.4946463108062744,322.29510498046875
3.4543864727020264,322.9111328125
3.4958322048187256,324.04925537109375
3.4903292655944824,323.9281005859375
3.4145867824554443,325.1891174316406
3.4631552696228027,322.12054443359375
3.4926505088806152,322.1975402832031
3.5729799270629883,320.6729736328125
3.5994670391082764,321.34722900390625
3.630429983139038,321.949462890625
3.6692347526550293,322.4993896484375
3.684408187866211,323.56793212890625
3.6018075942993164,322.3502502441406
3.543238878250122,322.55340576171875
3.4771475791931152,322.9125671386719
3.5127573013305664,323.2157897949219
3.5481691360473633,322.9112243652344
3.5285823345184326,322.3903503417969
3.612009048461914,321.33148193359375
3.5330865383148193,321.70245361328125
3.500661611557007,320.71502685546875
3.4575295448303223,321.14215087890625
3.514315128326416,321.84381103515625
3.5023703575134277,322.7369689941406
3.451781749725342,322.26373291015625
3.450774669647217,321.1985168457031
3.4003100395202637,322.0150146484375
3.3780884742736816,322.4234313964844
3.4559104442596436,321.9463806152344
3.475019693374634,320.97711181640625
3.4643301963806152,321.9579162597656
3.5309648513793945,322.3160095214844
3.4292407035827637,325.0967712402344
3.427507162094116,327.1742248535156
3.3980226516723633,330.3104248046875
3.3875200748443604,330.5601501464844
3.376540422439575,330.88348388671875
3.4823479652404785,330.2399597167969
3.5257153511047363,331.7642822265625
3.5211758613586426,331.7917175292969
3.5627808570861816,329.2409973144531
3.615835666656494,328.4912109375
3.5783889293670654,325.2649230957031
3.595442771911621,324.29962158203125
3.5547127723693848,322.6321716308594
3.50683331489563,324.374267578125
3.636277914047241,323.89886474609375
3.6093993186950684,323.55328369140625
3.51005482673645,324.5012512207031
3.6305227279663086,323.43511962890625
3.6277713775634766,325.5287780761719
3.6519174575805664,325.4888916015625
3.6173980236053467,324.7693176269531
3.6084628105163574,325.3428649902344
3.605151891708374,324.5104675292969
3.575423240661621,325.96014404296875
3.5710489749908447,325.2869873046875
3.5893640518188477,326.3381042480469
3.5712969303131104,325.2100830078125
3.6568655967712402,324.3685607910156
3.6071553230285645,324.74273681640625
3.6319639682769775,324.837646484375
3.5757973194122314,324.9756164550781
3.551091432571411,323.876220703125
3.579937696456909,323.3193664550781
3.541426658630371,325.87152099609375
3.5238943099975586,325.98114013671875
3.506500720977783,325.1817321777344
3.517338991165161,324.2576904296875
3.5715458393096924,323.94586181640625
3.6320056915283203,323.10491943359375
3.6470494270324707,322.45050048828125
3.677799701690674,321.6758117675781
3.64298677444458,321.3476257324219
3.6542654037475586,321.67852783203125
3.6614949703216553,322.7137756347656
3.684898614883423,322.3304138183594
3.594616651535034,323.0583190917969
3.642700672149658,323.8094787597656
3.687512159347534,324.0994873046875
3.7311959266662598,324.3280334472656
3.733471632003784,325.0803527832031
3.672961473464966,324.37103271484375
3.592857837677002,324.6844787597656
3.648315906524658,323.26910400390625
3.605769157409668,323.7063903808594
3.5784571170806885,325.2981262207031
3.5201973915100098,325.4403381347656
3.5051894187927246,327.5487060546875
3.5858328342437744,327.044189453125
3.60385799407959,326.46417236328125
3.5749685764312744,326.6079406738281
3.558171510696411,325.49945068359375
3.640920877456665,324.4356384277344
3.584684133529663,323.9071350097656
3.634275197982788,321.32183837890625
3.645378589630127,320.6612243652344
3.5869803428649902,320.59564208984375
3.637739419937134,319.8280029296875
3.618259906768799,319.8592529296875
3.651660203933716,320.7308654785156
3.662292242050171,320.0487060546875
3.5951852798461914,319.7220458984375
3.542224168777466,319.8343200683594
3.5507686138153076,319.4247741699219
3.6519110202789307,318.4642028808594
3.6578705310821533,318.5812683105469
3.645969867706299,317.63226318359375
3.683292865753174,317.1539611816406
3.7257001399993896,317.1358337402344
3.616744041442871,317.5258483886719
3.6459426879882812,318.0414123535156
3.7448694705963135,318.2890319824219
3.7911572456359863,319.0500183105469
3.8666768074035645,318.3494873046875
3.864457845687866,318.7907409667969
3.708453893661499,318.51690673828125
3.701371908187866,318.241943359375
3.691013813018799,318.8160705566406
3.7095398902893066,318.7784118652344
3.7470948696136475,321.3428649902344
3.7441511154174805,323.1498718261719
3.776970148086548,324.2233581542969
3.7682008743286133,324.8168640136719
3.7563862800598145,324.5188293457031
3.7119016647338867,324.2511901855469
3.714299440383911,324.02008056640625
3.737961769104004,323.7524719238281
3.75958514213562,323.02764892578125
3.712432861328125,322.4917297363281
3.651510238647461,321.7756042480469
3.768303155899048,321.29180908203125
3.724811315536499,324.00390625
3.7200353145599365,326.75091552734375
3.617814064025879,327.1305236816406
3.593327283859253,325.94122314453125
3.664539098739624,329.4033508300781
3.6666407585144043,330.1393127441406
3.673044443130493,329.696533203125
3.6271414756774902,329.52008056640625
3.6209328174591064,331.10736083984375
3.6407365798950195,330.3592529296875
3.602196455001831,329.61627197265625
3.6497905254364014,328.32086181640625
3.6985058784484863,329.2917175292969
3.633837938308716,328.67572021484375
3.600979804992676,325.88446044921875
3.5902962684631348,324.84124755859375
3.610600471496582,323.5061950683594
3.6181066036224365,322.9614562988281
3.5768840312957764,323.95062255859375
3.653496742248535,323.8667297363281
3.6637825965881348,322.59136962890625
3.685075521469116,321.49481201171875
3.6367645263671875,321.1441955566406
3.5911171436309814,321.24603271484375
3.620302677154541,320.45965576171875
3.579350233078003,319.5497741699219
3.609994411468506,317.79962158203125
3.662273645401001,317.6917419433594
3.6344375610351562,317.93829345703125
3.6631128787994385,318.8590393066406
3.6435539722442627,319.41351318359375
3.5879065990448,319.38800048828125
3.6392526626586914,318.6156311035156
3.626559019088745,317.655517578125
3.6567513942718506,317.4219055175781
3.6280007362365723,316.93865966796875
3.6542224884033203,316.4329528808594
3.636014938354492,316.358154296875
3.5803415775299072,316.7639465332031
3.5412333011627197,316.83258056640625
3.5360288619995117,316.1910095214844
3.6084635257720947,317.5381774902344
3.6952474117279053,317.68170166015625
3.679866075515747,318.6400451660156
3.738651990890503,318.9654846191406
3.7644875049591064,319.0823669433594
3.7106380462646484,318.5680847167969
3.6436214447021484,318.59014892578125
3.6326043605804443,317.32281494140625
3.561178684234619,317.377685546875
3.6315417289733887,317.18951416015625
3.599508762359619,319.3029479980469
3.625852346420288,317.54498291015625
3.5573999881744385,319.0199279785156
3.560330390930176,320.4810791015625
3.5673747062683105,320.61126708984375
3.5517802238464355,320.4999084472656
3.6263139247894287,320.241455078125
3.653651714324951,319.3834533691406
3.66454815864563,320.78814697265625
3.638211488723755,321.5
3.5756852626800537,321.5696716308594
3.566164970397949,321.4057922363281
3.5691306591033936,321.4608459472656
3.54436993598938,322.2944641113281
3.550642967224121,321.47393798828125
3.5934977531433105,322.4005126953125
3.5518994331359863,323.2079772949219
3.5464653968811035,322.52667236328125
3.609318494796753,321.2403564453125
3.5654375553131104,320.1448974609375
3.604149341583252,319.1244201660156
3.6159982681274414,318.409423828125
3.559863567352295,319.518798828125
3.5465455055236816,318.7786865234375
3.494926691055298,319.2554931640625
3.5834009647369385,319.5711669921875
3.6132638454437256,320.33111572265625
3.6119132041931152,318.79766845703125
3.6185965538024902,318.0160217285156
3.6385626792907715,318.1416320800781
3.69822359085083,317.8823547363281
3.6024303436279297,318.8363037109375
3.598828077316284,318.6641845703125
3.544689893722534,318.1907043457031
3.5784265995025635,319.923583984375
3.603045701980591,318.6806945800781
3.6102495193481445,317.7162780761719
3.581960916519165,318.7315673828125
3.6544783115386963,318.1835021972656
3.686403274536133,317.4763488769531
3.6888575553894043,318.87420654296875
3.699260950088501,319.440673828125
3.6188981533050537,321.4515686035156
3.6802146434783936,320.497802734375
3.68188214302063,320.627685546875
3.668501377105713,319.97039794921875
3.641408920288086,320.49053955078125
3.6484479904174805,322.0820007324219
3.671264886856079,319.9106140136719
3.671013116836548,319.0881042480469
3.6181137561798096,318.9028015136719
3.5777151584625244,317.9134521484375
3.6650490760803223,317.0545959472656
3.6092398166656494,317.159912109375
3.574537515640259,318.4244384765625
3.6013777256011963,317.9732971191406
3.5758261680603027,320.1793518066406
3.6184260845184326,320.2665710449219
3.668287754058838,318.3758850097656
3.635531187057495,318.2835388183594
3.629490375518799,321.3372802734375
3.5933146476745605,321.70452880859375
3.6460728645324707,321.1109313964844
3.706804037094116,317.8732604980469
3.748575210571289,318.2339172363281
3.7423527240753174,316.14483642578125
3.7219290733337402,316.3824768066406
3.703125,317.9955749511719
3.7096400260925293,317.7880859375
3.706763505935669,316.28118896484375
3.712265729904175,315.333251953125
3.6934797763824463,316.08062744140625
3.7116267681121826,316.1466064453125
3.709000587463379,314.6881103515625
3.727379083633423,314.46099853515625
3.8292784690856934,313.46246337890625
3.756779909133911,313.57269287109375
3.7303497791290283,312.9156799316406
3.632565975189209,314.017578125
3.594154119491577,314.1619873046875
3.6252942085266113,314.15313720703125
3.6310460567474365,314.8428039550781
3.6053295135498047,315.9801940917969
3.605027914047241,315.2732238769531
3.6323695182800293,317.3050537109375
3.6597940921783447,318.072998046875
3.6164956092834473,319.9573059082031
3.654402017593384,319.09564208984375
3.627666711807251,318.0348205566406
3.659120798110962,317.20074462890625
3.6859326362609863,315.7340393066406
3.6426570415496826,315.0452880859375
3.616642475128174,315.8147888183594
3.677645683288574,315.5108642578125
3.7117362022399902,315.74945068359375
3.637871265411377,316.0766296386719
3.5977954864501953,316.44732666015625
3.5521340370178223,316.1067810058594
3.6054513454437256,315.13824462890625
3.63250470161438,315.13604736328125
3.63666033744812,315.037353515625
3.676994562149048,316.0675964355469
3.657912254333496,316.8912353515625
3.6809020042419434,316.71649169921875
3.6522207260131836,317.3968811035156
3.6562325954437256,319.4763488769531
3.6489853858947754,319.9116516113281
3.620485544204712,319.8895263671875
3.7685019969940186,317.00958251953125
3.7850515842437744,316.7674865722656
3.794804334640503,317.0810241699219
3.788153648376465,316.90740966796875
3.794712781906128,317.16424560546875
3.7502503395080566,319.0158386230469
3.7407755851745605,317.2207946777344
3.7825069427490234,316.631591796875
3.758871078491211,317.58355712890625
3.741302967071533,318.3377990722656
3.7536003589630127,318.6873779296875
3.7184643745422363,318.5908508300781
3.6172375679016113,319.0846862792969
3.601123094558716,320.11578369140625
3.6375932693481445,319.6958923339844
3.6732072830200195,319.7868957519531
3.6695985794067383,318.5645751953125
3.6335628032684326,318.6800231933594
3.743866443634033,316.9832763671875
3.7423317432403564,317.0932312011719
3.8005733489990234,318.1220397949219
3.764991521835327,318.8245849609375
3.767043352127075,319.2591247558594
3.762946367263794,319.08575439453125
3.8290021419525146,320.701416015625
3.8093976974487305,319.2369384765625
3.7286739349365234,320.9595947265625
3.7437922954559326,320.1253967285156
3.7157180309295654,322.6324462890625
3.7332746982574463,322.3857727050781
3.830620527267456,322.160888671875
3.824115037918091,321.6419677734375
3.7949628829956055,321.1421203613281
3.7757973670959473,319.95147705078125
3.7722456455230713,318.9613342285156
3.6971940994262695,318.0308532714844
3.6045148372650146,318.0205078125
3.639676332473755,316.3075256347656
3.6881067752838135,315.2496337890625
3.72843599319458,313.539794921875
3.7302677631378174,314.7303771972656
3.6814706325531006,315.760498046875
3.710968494415283,315.3570251464844
3.7151026725769043,315.3301696777344
3.718651056289673,315.28582763671875
3.709211826324463,315.6935729980469
3.667205333709717,316.0301513671875
3.6848301887512207,316.97064208984375
3.626119613647461,319.43621826171875
3.7075212001800537,318.1409912109375
3.697138786315918,318.8981018066406
3.6890711784362793,318.298583984375
3.726793050765991,318.22552490234375
3.751431703567505,315.76007080078125
3.6858694553375244,316.2986145019531
3.671708106994629,316.0556640625
3.6847712993621826,315.72784423828125
3.7329981327056885,314.8514404296875
3.671527147293091,316.00225830078125
3.648247241973877,315.4031066894531
3.6192076206207275,315.9067077636719
3.697164297103882,313.2716979980469
3.771205425262451,313.42852783203125
3.7844841480255127,313.5924377441406
3.7650773525238037,313.065673828125
3.728250503540039,313.5682678222656
3.7017178535461426,314.0679931640625
3.6188254356384277,314.8728332519531
3.769033432006836,314.4368591308594
3.741118907928467,314.1007995605469
3.722625970840454,313.9614562988281
3.6717140674591064,315.1474304199219
3.621320962905884,314.37420654296875
3.6352875232696533,314.091064453125
3.6189780235290527,313.2719421386719
3.6405563354492188,312.3659973144531
3.6282052993774414,312.2629089355469
3.6691818237304688,311.73919677734375
3.665344715118408,312.30938720703125
3.6887543201446533,311.23284912109375
3.7101001739501953,311.4878234863281
3.6753716468811035,311.62103271484375
3.676879405975342,311.6712951660156
3.745253562927246,310.5119323730469
3.714358329772949,311.6627197265625
3.708449363708496,311.30560302734375
3.706986427307129,312.8758850097656
3.7547407150268555,312.9830017089844
3.748345375061035,311.8953857421875
3.7563071250915527,312.5204772949219
3.7898380756378174,313.7079162597656
3.8495099544525146,315.7155456542969
3.856609582901001,316.9527587890625
3.86029052734375,316.2668151855469
3.853058338165283,317.21112060546875
3.8177778720855713,317.83428955078125
3.7551300525665283,317.41326904296875
3.801974058151245,315.3027038574219
3.8018441200256348,314.0348815917969
3.87052845954895,312.396240234375
3.8630971908569336,312.7532043457031
3.8636395931243896,314.6235046386719
3.8502256870269775,314.13348388671875
3.9344544410705566,312.8857727050781
3.8922119140625,312.5275573730469
3.8606925010681152,313.2069091796875
3.8342103958129883,313.2137756347656
3.8016357421875,313.71160888671875
3.8278114795684814,313.58978271484375
3.83335018157959,314.2138671875
3.770930767059326,312.7751159667969
3.7745187282562256,315.0426330566406
3.7885637283325195,312.62811279296875
3.869908094406128,310.4032287597656
3.8665611743927,309.7310485839844
3.8408875465393066,310.72406005859375
3.8778743743896484,310.0215148925781
3.850386619567871,311.4311218261719
3.9037039279937744,310.3593444824219
3.8615341186523438,310.3619384765625
3.8608250617980957,309.77532958984375
3.8104615211486816,310.7891540527344
3.827204704284668,310.7064208984375
3.76633882522583,310.9698486328125
3.8797974586486816,311.4488220214844
3.828889846801758,312.36224365234375
3.8313119411468506,311.6265563964844
3.8693437576293945,311.6783447265625
3.8366541862487793,312.4755554199219
3.7575409412384033,313.0871887207031
3.6813149452209473,313.9388122558594
3.701263904571533,313.5879211425781
3.701233148574829,313.65032958984375
3.7639267444610596,312.4189147949219
3.761904001235962,313.0873718261719
3.7896857261657715,311.86248779296875
3.755232810974121,310.49212646484375
3.7154788970947266,310.5914611816406
3.666383743286133,310.73358154296875
3.670374870300293,309.859619140625
3.712651491165161,308.6085205078125
3.7304093837738037,307.5451965332031
3.7049803733825684,307.7411193847656
3.695098876953125,308.79193115234375
3.713336229324341,308.75970458984375
3.673038959503174,309.0520324707031
3.7391772270202637,308.40234375
3.6865828037261963,308.6748962402344
3.6643660068511963,307.8462219238281
3.7400670051574707,307.3473205566406
3.770656108856201,307.2037658691406
3.752141237258911,307.8185729980469
3.7313413619995117,308.3249816894531
3.6995792388916016,308.8350830078125
3.7029027938842773,308.2577209472656
3.6593053340911865,308.9221496582031
3.6591360569000244,309.6065673828125
3.775477409362793,308.7799072265625
3.846160650253296,310.0854187011719
3.803251266479492,310.6797790527344
3.8384103775024414,309.4202575683594
3.805748701095581,310.3584289550781
3.807161331176758,309.8383483886719
3.7533624172210693,310.8154602050781
3.7580718994140625,311.1073913574219
3.7125191688537598,310.5702819824219
3.674301862716675,310.9600830078125
3.7267813682556152,310.4515075683594
3.7448530197143555,310.496826171875
3.7604057788848877,310.8138427734375
3.7933380603790283,310.1056823730469
3.8406026363372803,310.61065673828125
3.8238186836242676,310.6421813964844
3.824248790740967,311.5797424316406
3.850511312484741,311.1523132324219
3.8588831424713135,311.52874755859375
3.8254027366638184,311.75164794921875
3.891242504119873,310.1986999511719
3.888416051864624,311.7059631347656
3.794278383255005,312.06109619140625
3.8184053897857666,311.70550537109375
3.890052080154419,310.251953125
3.7892050743103027,311.3092041015625
3.7846546173095703,312.42242431640625
3.782834768295288,311.2294616699219
3.780646562576294,309.2428283691406
3.796408176422119,306.7773132324219
3.7522175312042236,306.2033996582031
3.807821273803711,305.4991455078125
3.7457544803619385,307.72918701171875
3.8124730587005615,308.1129455566406
3.798546314239502,309.2896728515625
3.8086133003234863,310.5617980957031
3.807847738265991,309.1474304199219
3.8778669834136963,308.91119384765625
3.956368923187256,308.0541076660156
4.104629039764404,306.16925048828125
4.025717735290527,305.9151611328125
4.023324966430664,305.7208251953125
3.9725120067596436,306.0982666015625
3.9690752029418945,307.3492736816406
3.9004054069519043,309.9712829589844
3.885756492614746,311.31744384765625
3.873533010482788,312.3369445800781
3.9253945350646973,313.77545166015625
3.865521192550659,314.3541259765625
3.8571863174438477,313.0155029296875
3.8742403984069824,313.2508544921875
3.877412796020508,313.7776794433594
3.8679909706115723,315.3921813964844
3.850417137145996,314.75518798828125
3.8415145874023438,313.6097717285156
3.8498940467834473,313.27142333984375
3.8010196685791016,312.7007141113281
3.8425960540771484,314.2291564941406
3.8385815620422363,311.258544921875
3.806676149368286,310.3093566894531
3.7986161708831787,309.4931945800781
3.8247344493865967,308.8492736816406
3.8003461360931396,308.6947326660156
3.7603609561920166,310.1388854980469
3.7291178703308105,310.5504455566406
3.795780658721924,311.4794921875
3.8417670726776123,311.0433349609375
3.823050022125244,310.4788513183594
3.8081231117248535,310.9949951171875
3.7687504291534424,310.64263916015625
3.7435145378112793,310.694580078125
3.7324066162109375,309.6759948730469
3.669713258743286,309.75518798828125
3.619239568710327,308.68145751953125
3.6978280544281006,307.44140625
3.684046983718872,307.495361328125
3.7032394409179688,307.4174499511719
3.6949667930603027,307.725341796875
3.766932487487793,306.91680908203125
3.784170150756836,305.4770202636719
3.811488628387451,304.89508056640625
3.822066307067871,305.38226318359375
3.8231000900268555,305.5717468261719
3.859557628631592,305.3382568359375
3.866525650024414,306.3915710449219
3.8282113075256348,306.9306335449219
3.789274215698242,306.6288146972656
3.763798475265503,307.0198059082031
3.8645055294036865,306.401611328125
3.8130922317504883,307.1526184082031
3.809274435043335,306.3126220703125
3.807795763015747,306.1033020019531
3.8423361778259277,306.05401611328125
3.937112331390381,305.8518981933594
3.903218984603882,305.0400695800781
3.8972630500793457,304.5685729980469
3.948003053665161,304.8305358886719
3.955697536468506,304.8086853027344
3.9842658042907715,305.6274108886719
3.929549217224121,307.10809326171875
3.860870361328125,307.8725891113281
3.8627257347106934,307.5135498046875
3.9112887382507324,308.1152648925781
3.908003807067871,307.6463928222656
3.9257524013519287,307.9909362792969
3.8999743461608887,309.3789367675781
3.988765239715576,309.59759521484375
3.992311716079712,309.1773986816406
3.946021318435669,309.8667297363281
3.927245616912842,309.65234375
3.947709560394287,310.95513916015625
4.001032829284668,310.7886047363281
3.9671483039855957,309.8960266113281
3.989136219024658,308.8199462890625
4.030406951904297,308.8356628417969
3.9909815788269043,308.08612060546875
4.005799293518066,307.1952819824219
4.034592628479004,307.29180908203125
3.9950687885284424,307.7232971191406
4.108632564544678,306.8454284667969
4.002504348754883,306.9295654296875
4.016463279724121,306.93438720703125
4.057370662689209,306.6338195800781
4.123203277587891,305.4659118652344
4.094326496124268,304.5127258300781
4.069042682647705,304.6638488769531
3.9925475120544434,304.0113830566406
4.060999393463135,304.5140686035156
4.0371479988098145,304.59893798828125
4.009449005126953,306.0035400390625
3.930414915084839,306.3924560546875
4.000622749328613,305.38958740234375
3.9756669998168945,305.7810363769531
3.940045118331909,306.59185791015625
3.941180944442749,306.33984375
3.9068100452423096,306.9420471191406
3.9163949489593506,308.1637878417969
3.9154021739959717,308.1009521484375
3.9312241077423096,308.4158935546875
3.971987009048462,308.1380615234375
3.9510440826416016,309.5245056152344
3.9745535850524902,307.359375
3.8905999660491943,307.8271789550781
3.855691432952881,308.1918640136719
3.8779332637786865,308.5617370605469
3.8462846279144287,307.9855651855469
3.8479273319244385,309.574951171875
3.9120004177093506,310.177734375
3.8938403129577637,310.6829833984375
3.9389874935150146,310.9620056152344
3.9474456310272217,311.22186279296875
3.9094078540802,311.8951110839844
3.904575824737549,310.5002746582031
3.9294261932373047,308.9573669433594
3.9204092025756836,308.3912658691406
3.899383306503296,308.0506591796875
3.907989263534546,308.3176574707031
3.9615464210510254,307.809814453125
3.9930808544158936,307.6258544921875
4.021816730499268,307.9125061035156
3.927093029022217,307.4935607910156
3.913538932800293,306.60308837890625
3.976921796798706,306.7571716308594
4.014585971832275,307.1612243652344
4.018533229827881,307.21929931640625
4.0262532234191895,306.012939453125
4.0619707107543945,306.5254211425781
4.0585479736328125,306.898193359375
4.20192813873291,307.6170959472656
4.260824203491211,306.6929931640625
4.214166641235352,306.0650634765625
4.126801490783691,306.3088073730469
4.108666896820068,307.2839660644531
4.02819299697876,308.3225402832031
3.9869747161865234,308.19842529296875
3.9531869888305664,308.8802185058594
3.9925918579101562,310.378662109375
3.9920573234558105,309.8094787597656
4.040587425231934,310.07305908203125
3.982877016067505,310.51129150390625
3.948255777359009,311.34381103515625
3.9593169689178467,312.1901550292969
3.9269299507141113,311.9939270019531
3.9926092624664307,312.2415771484375
3.9105427265167236,312.7473449707031
3.928832769393921,309.9360046386719
3.9278180599212646,308.7049560546875
3.937690258026123,306.9496765136719
3.907686233520508,306.80035400390625
3.8883414268493652,306.42657470703125
3.8554749488830566,306.8153991699219
3.852583885192871,306.07293701171875
3.8440494537353516,306.1703186035156
3.7969765663146973,306.5086669921875
3.931182622909546,304.2497863769531
3.9099395275115967,304.04949951171875
3.9424898624420166,302.9583435058594
3.91426420211792,303.6411437988281
3.8596935272216797,305.4027099609375
3.8480708599090576,306.1107177734375
3.8357865810394287,305.9377746582031
3.8677978515625,305.68914794921875
3.853142738342285,306.5271301269531
3.892892360687256,306.2640380859375
3.8601865768432617,307.2309875488281
3.8984501361846924,307.74908447265625
3.827150583267212,307.6929626464844
3.847536325454712,307.091552734375
3.8547468185424805,306.864501953125
3.8193113803863525,308.17657470703125
3.830765724182129,306.788330078125
3.843019723892212,306.7122802734375
3.803534746170044,307.33990478515625
3.859287738800049,308.07586669921875
3.8422160148620605,308.2088623046875
3.859215497970581,307.080322265625
3.8493125438690186,306.2215576171875
3.827054738998413,307.2847900390625
3.8751754760742188,307.2261962890625
3.919867753982544,307.28973388671875
3.8733136653900146,309.7215881347656
3.7943062782287598,309.92913818359375
3.863039255142212,307.6722106933594
3.888047933578491,306.41656494140625
3.878720998764038,306.8952941894531
3.930589437484741,306.8383483886719
3.9711861610412598,306.6693115234375
3.891785144805908,306.5126953125
3.844727039337158,305.6211242675781
3.992156505584717,303.29449462890625
3.9068665504455566,304.3414611816406
3.866060495376587,304.11309814453125
3.8656182289123535,304.5600280761719
3.8989310264587402,304.9708251953125
3.9191200733184814,304.2560729980469
3.9251277446746826,304.6559143066406
3.8973946571350098,304.1081848144531
3.973479747772217,302.76019287109375
3.9785735607147217,302.5981140136719
3.979678153991699,303.66436767578125
3.926485300064087,304.8817138671875
4.008807182312012,304.3945007324219
4.063910961151123,304.3258361816406
4.089476585388184,304.2206726074219
4.035423278808594,303.600830078125
3.9481430053710938,304.52593994140625
3.980001211166382,304.561279296875
3.9778647422790527,305.26690673828125
4.041639804840088,306.393310546875
3.9665091037750244,306.7119445800781
3.9247400760650635,306.0745544433594
3.894432306289673,306.6163024902344
3.9322638511657715,306.70794677734375
3.9916036128997803,306.0755310058594
3.9554178714752197,306.5491027832031
3.9701037406921387,307.712158203125
3.9323620796203613,307.4068298339844
3.9575822353363037,307.1018981933594
3.9534196853637695,307.16217041015625
4.040976524353027,306.8460998535156
4.0484619140625,308.0090026855469
4.011857986450195,307.3887939453125
4.035664081573486,309.04315185546875
4.109673023223877,307.6604919433594
4.0660786628723145,307.59625244140625
4.014564037322998,307.5052490234375
4.067282199859619,306.4552001953125
4.134917259216309,305.895263671875
4.072667121887207,304.81732177734375
4.010959625244141,303.7024230957031
3.983279228210449,303.1794128417969
3.964787006378174,303.5018615722656
3.9976747035980225,304.3739929199219
4.011142253875732,303.368408203125
3.989739179611206,303.5885009765625
3.9873414039611816,303.3179626464844
3.9552111625671387,304.23748779296875
3.9410958290100098,303.7376403808594
3.9379944801330566,303.5844421386719
3.9804766178131104,302.2008361816406
3.95961332321167,302.8984375
3.940131425857544,303.88067626953125
3.9068546295166016,305.1296081542969
3.8926210403442383,304.59686279296875
3.9210309982299805,302.9992370605469
3.935922861099243,303.582763671875
3.9340314865112305,303.13543701171875
3.952380895614624,304.3760681152344
3.9710566997528076,305.3277893066406
3.9595067501068115,305.18621826171875
3.973745346069336,303.86016845703125
3.9175264835357666,303.4709777832031
3.8786020278930664,302.8932800292969
3.8834996223449707,302.9642639160156
3.926194906234741,302.5861511230469
3.936953544616699,302.0829162597656
3.9589996337890625,301.9997253417969
3.9562857151031494,301.9878234863281
4.000600814819336,302.7892761230469
3.9618356227874756,303.17291259765625
3.9582624435424805,303.7912292480469
3.99349045753479,304.06500244140625
3.9762299060821533,304.0268859863281
3.9342377185821533,304.7994079589844
3.935314893722534,304.73248291015625
4.026686668395996,303.1393127441406
3.9717702865600586,302.9881591796875
4.0767364501953125,303.20703125
4.130120277404785,303.37371826171875
4.099322319030762,303.5746765136719
4.0433669090271,304.973876953125
4.063105583190918,304.9274597167969
4.081699848175049,305.0283203125
4.090288162231445,304.9690246582031
4.014800071716309,306.8114318847656
4.101962089538574,307.08062744140625
4.1331467628479,306.21636962890625
4.143306732177734,307.55816650390625
4.106459617614746,307.3014221191406
4.090453147888184,310.12921142578125
4.132645606994629,311.3453063964844
4.097226142883301,311.56085205078125
4.1317243576049805,308.3138427734375
4.156527042388916,305.4544982910156
4.146597862243652,303.73394775390625
4.103613376617432,303.67840576171875
4.131865978240967,303.5754089355469
4.0614237785339355,303.8049621582031
4.170570373535156,302.97088623046875
4.192167282104492,302.17755126953125
4.208214282989502,301.2992248535156
4.222702980041504,301.0898742675781
4.216187953948975,301.13568115234375
4.162973880767822,301.3902893066406
4.156803131103516,301.5638427734375
4.099956035614014,301.2481689453125
4.095116138458252,300.5251770019531
4.132603168487549,301.2720031738281
4.105188846588135,301.8485107421875
4.062472820281982,302.3592529296875
4.0218400955200195,302.5393981933594
4.073490619659424,302.9549865722656
4.119232654571533,302.7068176269531
4.116018772125244,303.3433532714844
4.204252243041992,303.8623962402344
4.182925701141357,304.100341796875
4.110188961029053,304.0728454589844
4.071340560913086,306.27899169921875
4.080216407775879,304.395263671875
4.0517897605896,303.4482727050781
4.059077739715576,302.81146240234375
4.103178977966309,300.97698974609375
4.128040790557861,300.5327453613281
4.148223400115967,299.82098388671875
4.092338562011719,301.0101318359375
4.177303314208984,300.65765380859375
4.083913803100586,300.2962951660156
4.113213539123535,299.7164306640625
4.118945598602295,299.4367980957031
4.104571342468262,299.6272888183594
4.064006805419922,299.5706481933594
4.0734477043151855,299.12103271484375
4.174560546875,299.39324951171875
4.150620937347412,300.1921081542969
4.052920818328857,302.4777526855469
4.034253120422363,303.583740234375
3.956134557723999,304.9514465332031
4.008011341094971,304.2239685058594
3.9495794773101807,303.4434509277344
3.9621505737304688,302.1253356933594
3.9769482612609863,300.3374938964844
3.966970205307007,299.128173828125
4.0364789962768555,297.9371643066406
4.068498134613037,297.81951904296875
3.9687368869781494,298.7796325683594
3.9143712520599365,298.450439453125
3.9030988216400146,298.5313720703125
3.951003074645996,298.1700439453125
3.9768567085266113,298.2193908691406
4.0323076248168945,298.2931823730469
4.001490592956543,298.19061279296875
3.9456043243408203,298.71356201171875
3.954205274581909,298.96490478515625
3.978999137878418,299.4115295410156
3.9805150032043457,300.17242431640625
3.964820623397827,301.5108337402344
