COAD-LAML 增强实验记录 (SyNG-BTS 2.6)
格式: case_id-标准化-batch-off_aug-模型-data_type-状态|时间戳|耗时|完成比例|已完成/总数
LAML_5-2-DESeq-batch5-offaug_none-CVAE1-50-miRNA-success|2026-03-31 10:31:17|0:00:21|86.7%|624/720
LAML_5-2-DESeq-batch5-offaug_none-CVAE1-100-miRNA-success|2026-03-31 10:31:34|0:00:16|86.8%|625/720
LAML_5-2-DESeq-batch5-offaug_none-CVAE1-200-miRNA-success|2026-03-31 10:31:50|0:00:15|86.9%|626/720
LAML_5-2-DESeq-batch5-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 10:33:35|0:01:44|87.1%|627/720
LAML_5-2-DESeq-batch5-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 10:35:05|0:01:29|87.2%|628/720
LAML_5-2-DESeq-batch5-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 10:37:01|0:01:55|87.4%|629/720
LAML_5-2-DESeq-batch6-offaug_none-CVAE1-50-miRNA-success|2026-03-31 10:37:23|0:00:22|87.5%|630/720
LAML_5-2-DESeq-batch6-offaug_none-CVAE1-100-miRNA-success|2026-03-31 10:37:43|0:00:19|87.6%|631/720
LAML_5-2-DESeq-batch6-offaug_none-CVAE1-200-miRNA-success|2026-03-31 10:38:06|0:00:22|87.8%|632/720
LAML_5-2-DESeq-batch6-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 10:39:43|0:01:37|87.9%|633/720
LAML_5-2-DESeq-batch6-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 10:41:24|0:01:41|88.1%|634/720
LAML_5-2-DESeq-batch6-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 10:43:20|0:01:55|88.2%|635/720
LAML_5-2-DESeq-batch7-offaug_none-CVAE1-50-miRNA-success|2026-03-31 10:43:44|0:00:23|88.3%|636/720
LAML_5-2-DESeq-batch7-offaug_none-CVAE1-100-miRNA-success|2026-03-31 10:44:06|0:00:22|88.5%|637/720
LAML_5-2-DESeq-batch7-offaug_none-CVAE1-200-miRNA-success|2026-03-31 10:44:35|0:00:29|88.6%|638/720
LAML_5-2-DESeq-batch7-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 10:46:04|0:01:28|88.8%|639/720
LAML_5-2-DESeq-batch7-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 10:47:41|0:01:37|88.9%|640/720
LAML_5-2-DESeq-batch7-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 10:49:48|0:02:07|89.0%|641/720
LAML_5-2-DESeq-batch8-offaug_none-CVAE1-50-miRNA-success|2026-03-31 10:50:19|0:00:30|89.2%|642/720
LAML_5-2-DESeq-batch8-offaug_none-CVAE1-100-miRNA-success|2026-03-31 10:50:39|0:00:20|89.3%|643/720
LAML_5-2-DESeq-batch8-offaug_none-CVAE1-200-miRNA-success|2026-03-31 10:50:58|0:00:18|89.4%|644/720
LAML_5-2-DESeq-batch8-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 10:52:34|0:01:35|89.6%|645/720
LAML_5-2-DESeq-batch8-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 10:54:19|0:01:45|89.7%|646/720
LAML_5-2-DESeq-batch8-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 10:56:57|0:02:37|89.9%|647/720
LAML_5-2-DESeq-batch9-offaug_none-CVAE1-50-miRNA-success|2026-03-31 10:57:18|0:00:21|90.0%|648/720
LAML_5-2-DESeq-batch9-offaug_none-CVAE1-100-miRNA-success|2026-03-31 10:57:41|0:00:23|90.1%|649/720
LAML_5-2-DESeq-batch9-offaug_none-CVAE1-200-miRNA-success|2026-03-31 10:58:11|0:00:30|90.3%|650/720
LAML_5-2-DESeq-batch9-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 11:00:00|0:01:48|90.4%|651/720
LAML_5-2-DESeq-batch9-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 11:02:08|0:02:07|90.6%|652/720
LAML_5-2-DESeq-batch9-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 11:03:58|0:01:49|90.7%|653/720
LAML_5-2-DESeq-batch10-offaug_none-CVAE1-50-miRNA-success|2026-03-31 11:04:13|0:00:15|90.8%|654/720
LAML_5-2-DESeq-batch10-offaug_none-CVAE1-100-miRNA-success|2026-03-31 11:04:30|0:00:17|91.0%|655/720
LAML_5-2-DESeq-batch10-offaug_none-CVAE1-200-miRNA-success|2026-03-31 11:04:45|0:00:14|91.1%|656/720
LAML_5-2-DESeq-batch10-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 11:06:08|0:01:22|91.2%|657/720
LAML_5-2-DESeq-batch10-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 11:07:38|0:01:30|91.4%|658/720
LAML_5-2-DESeq-batch10-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 11:09:38|0:02:00|91.5%|659/720
LAML_5-2-DESeq-batch11-offaug_none-CVAE1-50-miRNA-success|2026-03-31 11:09:55|0:00:16|91.7%|660/720
LAML_5-2-DESeq-batch11-offaug_none-CVAE1-100-miRNA-success|2026-03-31 11:10:17|0:00:21|91.8%|661/720
LAML_5-2-DESeq-batch11-offaug_none-CVAE1-200-miRNA-success|2026-03-31 11:10:50|0:00:32|91.9%|662/720
LAML_5-2-DESeq-batch11-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 11:12:17|0:01:27|92.1%|663/720
LAML_5-2-DESeq-batch11-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 11:14:12|0:01:55|92.2%|664/720
LAML_5-2-DESeq-batch11-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 11:15:55|0:01:43|92.4%|665/720
LAML_5-2-DESeq-batch12-offaug_none-CVAE1-50-miRNA-success|2026-03-31 11:16:17|0:00:21|92.5%|666/720
LAML_5-2-DESeq-batch12-offaug_none-CVAE1-100-miRNA-success|2026-03-31 11:16:36|0:00:19|92.6%|667/720
LAML_5-2-DESeq-batch12-offaug_none-CVAE1-200-miRNA-success|2026-03-31 11:16:57|0:00:20|92.8%|668/720
LAML_5-2-DESeq-batch12-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 11:19:01|0:02:03|92.9%|669/720
LAML_5-2-DESeq-batch12-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 11:44:18|0:25:17|93.1%|670/720
LAML_5-2-DESeq-batch12-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 11:45:57|0:01:38|93.2%|671/720
LAML_5-2-DESeq-batch13-offaug_none-CVAE1-50-miRNA-success|2026-03-31 11:46:17|0:00:19|93.3%|672/720
LAML_5-2-DESeq-batch13-offaug_none-CVAE1-100-miRNA-success|2026-03-31 11:46:41|0:00:23|93.5%|673/720
LAML_5-2-DESeq-batch13-offaug_none-CVAE1-200-miRNA-success|2026-03-31 11:46:58|0:00:17|93.6%|674/720
LAML_5-2-DESeq-batch13-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 11:48:45|0:01:46|93.8%|675/720
LAML_5-2-DESeq-batch13-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 11:50:25|0:01:40|93.9%|676/720
LAML_5-2-DESeq-batch13-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 11:52:37|0:02:11|94.0%|677/720
LAML_5-2-DESeq-batch14-offaug_none-CVAE1-50-miRNA-success|2026-03-31 11:52:53|0:00:15|94.2%|678/720
LAML_5-2-DESeq-batch14-offaug_none-CVAE1-100-miRNA-success|2026-03-31 11:53:11|0:00:17|94.3%|679/720
LAML_5-2-DESeq-batch14-offaug_none-CVAE1-200-miRNA-success|2026-03-31 11:53:32|0:00:20|94.4%|680/720
LAML_5-2-DESeq-batch14-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 11:55:10|0:01:38|94.6%|681/720
LAML_5-2-DESeq-batch14-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 11:57:24|0:02:14|94.7%|682/720
LAML_5-2-DESeq-batch14-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 11:59:03|0:01:38|94.9%|683/720
LAML_5-2-DESeq-batch15-offaug_none-CVAE1-50-miRNA-success|2026-03-31 11:59:19|0:00:16|95.0%|684/720
LAML_5-2-DESeq-batch15-offaug_none-CVAE1-100-miRNA-success|2026-03-31 11:59:36|0:00:17|95.1%|685/720
LAML_5-2-DESeq-batch15-offaug_none-CVAE1-200-miRNA-success|2026-03-31 11:59:57|0:00:20|95.3%|686/720
LAML_5-2-DESeq-batch15-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 12:01:19|0:01:22|95.4%|687/720
LAML_5-2-DESeq-batch15-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 12:02:46|0:01:26|95.6%|688/720
LAML_5-2-DESeq-batch15-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 12:04:27|0:01:41|95.7%|689/720
LAML_5-2-DESeq-batch16-offaug_none-CVAE1-50-miRNA-success|2026-03-31 12:04:46|0:00:18|95.8%|690/720
LAML_5-2-DESeq-batch16-offaug_none-CVAE1-100-miRNA-success|2026-03-31 12:05:09|0:00:23|96.0%|691/720
LAML_5-2-DESeq-batch16-offaug_none-CVAE1-200-miRNA-success|2026-03-31 12:05:25|0:00:15|96.1%|692/720
LAML_5-2-DESeq-batch16-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 12:06:51|0:01:26|96.2%|693/720
LAML_5-2-DESeq-batch16-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 12:08:26|0:01:34|96.4%|694/720
LAML_5-2-DESeq-batch16-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 12:10:19|0:01:53|96.5%|695/720
LAML_5-2-DESeq-batch17-offaug_none-CVAE1-50-miRNA-success|2026-03-31 12:10:42|0:00:23|96.7%|696/720
LAML_5-2-DESeq-batch17-offaug_none-CVAE1-100-miRNA-success|2026-03-31 12:11:07|0:00:25|96.8%|697/720
LAML_5-2-DESeq-batch17-offaug_none-CVAE1-200-miRNA-success|2026-03-31 12:11:22|0:00:14|96.9%|698/720
LAML_5-2-DESeq-batch17-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 12:12:59|0:01:37|97.1%|699/720
LAML_5-2-DESeq-batch17-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 12:14:36|0:01:36|97.2%|700/720
LAML_5-2-DESeq-batch17-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 12:16:18|0:01:42|97.4%|701/720
LAML_5-2-DESeq-batch18-offaug_none-CVAE1-50-miRNA-success|2026-03-31 12:16:36|0:00:18|97.5%|702/720
LAML_5-2-DESeq-batch18-offaug_none-CVAE1-100-miRNA-success|2026-03-31 12:16:47|0:00:10|97.6%|703/720
LAML_5-2-DESeq-batch18-offaug_none-CVAE1-200-miRNA-success|2026-03-31 12:17:02|0:00:14|97.8%|704/720
LAML_5-2-DESeq-batch18-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 12:18:34|0:01:32|97.9%|705/720
LAML_5-2-DESeq-batch18-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 12:20:08|0:01:34|98.1%|706/720
LAML_5-2-DESeq-batch18-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 12:21:59|0:01:50|98.2%|707/720
LAML_5-2-DESeq-batch19-offaug_none-CVAE1-50-miRNA-success|2026-03-31 12:22:20|0:00:20|98.3%|708/720
LAML_5-2-DESeq-batch19-offaug_none-CVAE1-100-miRNA-success|2026-03-31 12:22:40|0:00:19|98.5%|709/720
LAML_5-2-DESeq-batch19-offaug_none-CVAE1-200-miRNA-success|2026-03-31 12:22:57|0:00:17|98.6%|710/720
LAML_5-2-DESeq-batch19-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 12:24:30|0:01:32|98.8%|711/720
LAML_5-2-DESeq-batch19-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 12:26:02|0:01:32|98.9%|712/720
LAML_5-2-DESeq-batch19-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 12:27:54|0:01:52|99.0%|713/720
LAML_5-2-DESeq-batch20-offaug_none-CVAE1-50-miRNA-success|2026-03-31 12:28:14|0:00:19|99.2%|714/720
LAML_5-2-DESeq-batch20-offaug_none-CVAE1-100-miRNA-success|2026-03-31 12:28:31|0:00:17|99.3%|715/720
LAML_5-2-DESeq-batch20-offaug_none-CVAE1-200-miRNA-success|2026-03-31 12:28:45|0:00:13|99.4%|716/720
LAML_5-2-DESeq-batch20-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 12:30:15|0:01:29|99.6%|717/720
LAML_5-2-DESeq-batch20-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 12:31:59|0:01:44|99.7%|718/720
LAML_5-2-DESeq-batch20-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 12:33:46|0:01:47|99.9%|719/720
========================================================================================================================
结束时间: 2026-03-31 12:33:46
总实验数: 720
已完成: 720
完成率: 100.0%
